review_id,review_text,sentiment_label,sentiment_score,identified_theme(s)
1046,wwwerrr,NEGATIVE,0.8502515554428101,App Functionality/Issues
1047,ጀማል ውቀቱ,NEGATIVE,0.7850590348243713,App Functionality/Issues
1048,great for financial company,POSITIVE,0.9998703002929688,User Experience and Efficiency
1049,the app's crash always.. error.....,NEGATIVE,0.9996880292892456,User Experience and Efficiency
1050,this app is incredibly frustrating to use. it’s filled with issues that make it difficult to navigate and complete tasks efficiently. i’ve never encountered such a poorly designed banking application before. it needs significant improvements to enhance user experience. it deserves a vey low rating.,NEGATIVE,0.998582124710083,App Quality and Services
1051,great ui and seamless ux. i love it!!,POSITIVE,0.9998557567596436,Positive App Features/Experience
1052,that's too good application but try to add more alternatives and futures or possibilitys for your customers,NEGATIVE,0.9941336512565612,Positive App Features/Experience
1053,it's easy used to operate program and secured 👍👍,NEGATIVE,0.9652978181838988,General Banking Operations
1054,i bought a mobile card on this app but i didn't receive it and it took my money and i didn't get my money back.,NEGATIVE,0.9994741082191468,App Quality and Services
1055,great app with great services,POSITIVE,0.9998226761817932,Positive App Features/Experience
1056,yes active user,POSITIVE,0.9983929991722108,General Banking Operations
1057,shameful,NEGATIVE,0.998016357421875,User Experience and Efficiency
1058,the worest app ever made i would not recommende for no one,NEGATIVE,0.5611275434494019,App Quality and Services
1059,"how many hours should i wait after transferring money to telebirr, please do something about the transfer delay issue i need my money when ever.",NEGATIVE,0.9988893866539,Positive App Features/Experience
1060,"boa is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. this is a huge gap that i observed in boa mobile banking. i didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. after waiting so long, i called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". this is not totally fair.",NEGATIVE,0.9993953704833984,User Experience and Efficiency
1061,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),NEGATIVE,0.8698039650917053,App Quality and Services
1062,it's not working. it needs a big update. can't you update the app quickly?,NEGATIVE,0.999777853488922,User Experience and Efficiency
1063,"i am aimohon joel , it's can be good for a better conversation in time 🙂",NEGATIVE,0.9925205707550048,Positive App Features/Experience
1064,"better app than most mobile apps, but why do i have to turn off developer option every time i wanna use the app?? it's annoying.",NEGATIVE,0.999325394630432,App Quality and Services
1065,bes and freindly app,NEGATIVE,0.9136511087417604,App Quality and Services
1066,it doesn't work.,NEGATIVE,0.9997761845588684,User Experience and Efficiency
1067,"it say ""the request was not successful. please check device connectivity or try again"" why? one of the bank manager told me it is because of my phone's android version which is 9.1 it is ridiculous! disappointing",NEGATIVE,0.9997968077659608,User Experience and Efficiency
1068,how to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,NEGATIVE,0.9998114705085754,App Quality and Services
1069,smart technology,POSITIVE,0.9998468160629272,App Quality and Services
1070,yegema app tish🪨,NEGATIVE,0.9501880407333374,App Quality and Services
1071,"this is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form boa, i'm soory!!!",NEGATIVE,0.9996864795684814,App Quality and Services
1072,"shockingly bad! even when it decides to work, it's painfully slow and frustrating. such a shame that it has become a stain on an extraordinary bank",NEGATIVE,0.9997275471687316,App Quality and Services
1073,"it crashes frequently. it launches on android 8.1 but i don't think it actually works on versions less than 10. if so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. it was so much better three months ago, upgrades should be for the better.",NEGATIVE,0.999210000038147,User Experience and Efficiency
1074,awesome application. but lately its crashing everytime i opened it.,NEGATIVE,0.9127689599990844,User Experience and Efficiency
1075,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ app እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,NEGATIVE,0.9639249444007874,App Functionality/Issues
1076,fast one,POSITIVE,0.9994491934776306,General Banking Operations
1077,nice looking app but a terrible user experience.,NEGATIVE,0.9958102703094482,Positive App Features/Experience
1078,the worest mb app ever!!🙄,NEGATIVE,0.8734644651412964,App Quality and Services
1079,it is ok,POSITIVE,0.9998496770858764,App Quality and Services
1080,plz fix the apps ....screenshot lovation hide from glarey share botten not work😔😔,NEGATIVE,0.9987314343452454,App Quality and Services
1081,apollo's,POSITIVE,0.9974138736724854,Positive App Features/Experience
1082,the worst experience ever,NEGATIVE,0.999792754650116,App Quality and Services
1083,hussenaliumar,NEGATIVE,0.6654537916183472,General Banking Operations
1084,hi i have problem with this app boa mobile i don't know what is wrong with this app i did many times download but it's sam doesn't work if sam like that this app way i have to be customer with them how i know my account and checking save the book is no not enough alone,NEGATIVE,0.999367892742157,App Quality and Services
1085,it is not work for my device,NEGATIVE,0.9997636675834656,User Experience and Efficiency
1086,"i'm sick and tiered of enabling and disabling developer option everytime i use this app. maybe you know it maybe you dont, fix it please it's anoying",NEGATIVE,0.9990233182907104,Positive App Features/Experience
1087,the worst app ever,NEGATIVE,0.9997934699058532,App Quality and Services
1088,betanya gebre,POSITIVE,0.8911886215209961,App Quality and Services
1089,i dont recommand it to any one,NEGATIVE,0.9855504035949708,User Experience and Efficiency
1090,"the application used to work well. but after updates i'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",NEGATIVE,0.9988825917243958,User Experience and Efficiency
1091,ትርሃስ,NEGATIVE,0.6970565915107727,App Functionality/Issues
1092,gio,POSITIVE,0.9969680905342102,General Banking Operations
1093,app isn't working,NEGATIVE,0.9995692372322084,User Experience and Efficiency
1094,so far good but always it lugs,NEGATIVE,0.982947051525116,Positive App Features/Experience
1095,don't trust this bank and its service.,NEGATIVE,0.99963116645813,App Quality and Services
1096,"i can not open and use the application,please help me!",NEGATIVE,0.9995014667510986,Positive App Features/Experience
1097,horrible,NEGATIVE,0.9997841715812684,App Quality and Services
1098,mostly not working 😑,NEGATIVE,0.9995824694633484,User Experience and Efficiency
1099,awesome 👌,POSITIVE,0.9998607635498048,General Banking Operations
1100,"despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",NEGATIVE,0.9997915625572203,User Experience and Efficiency
1101,very poor app b/c highly slow to open the app,NEGATIVE,0.9998080134391784,App Quality and Services
1102,wedi tekle .,NEGATIVE,0.8421270847320557,User Experience and Efficiency
1103,bad app📱👎👎👎,NEGATIVE,0.9997676014900208,App Quality and Services
1104,dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,NEGATIVE,0.9956488013267516,App Functionality/Issues
1105,nice appp,POSITIVE,0.9997910857200624,App Quality and Services
1106,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,NEGATIVE,0.952187716960907,App Functionality/Issues
1107,gooood app my dear,NEGATIVE,0.9005938172340393,App Quality and Services
1108,harun tamam galanaa,NEGATIVE,0.9410594701766968,App Functionality/Issues
1109,"a total disaster of an app. always offline, never works, it's embarassing. i've lost hope and taken my business to a competitor",NEGATIVE,0.9998038411140442,General Banking Operations
1110,gamebela,POSITIVE,0.8994184732437134,App Functionality/Issues
1111,so poor app to use can't start up when open the app,NEGATIVE,0.999744474887848,App Quality and Services
1112,"this app takes too long time to be opened. and even it is not working simply as other banks application. why this app does not give a digital invoice. even, i am not able to find where the screeshot is kept after transaction. so, please the developer should fix all these.",NEGATIVE,0.9987001419067384,User Experience and Efficiency
1113,"worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",NEGATIVE,0.9998094439506532,App Quality and Services
1114,bad app .,NEGATIVE,0.9997915625572203,App Quality and Services
1115,"i mean how could a big financial company like this, be this much irresponsible to release this app? you should be ashamed!",NEGATIVE,0.9994394183158876,App Quality and Services
1116,review,POSITIVE,0.9946893453598022,App Quality and Services
1117,goood,NEGATIVE,0.9943867921829224,App Quality and Services
1118,👎👎👎👎👎👎👎👎👎,NEGATIVE,0.6970565915107727,General Banking Operations
1119,is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,NEGATIVE,0.99793541431427,Positive App Features/Experience
1120,the previous version is better it doesn't work,NEGATIVE,0.9997755885124208,App Quality and Services
1121,"i don't know what is wrong with boa as a bank in general. it's been going backwards since last year or so. the app is a disaster to use in every possible way. not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). most of the time, it fails to perform transactions and so on. simply, it's the worst!",NEGATIVE,0.9998201727867126,App Quality and Services
1122,"take some note from cbe mobile banking app, it's the best banking app currently take some note and improve ur app . sometimes u have to learn from the bests 🙌",POSITIVE,0.9958856701850892,App Quality and Services
1123,it's a useless app,NEGATIVE,0.9998058676719666,User Experience and Efficiency
1124,"it's not working as it was , so much need to improve, it was the best but not anymore",NEGATIVE,0.9968530535697936,User Experience and Efficiency
1125,poor network,NEGATIVE,0.9997891783714294,User Experience and Efficiency
1126,not yet completely working this app. i don't know when is it will be working properly! its sad!!!,NEGATIVE,0.9993754029273988,User Experience and Efficiency
1127,the app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,NEGATIVE,0.9953023195266724,App Quality and Services
1128,"it's not working totally, what a useless app is it,",NEGATIVE,0.999817192554474,User Experience and Efficiency
1129,"this app has become the most troubling every day. it doesn't work. i love the bank, and i hate the app",NEGATIVE,0.9989368319511414,App Quality and Services
1130,this is so disappointing app 😞,NEGATIVE,0.9998024106025696,User Experience and Efficiency
1131,አቢስኒያ የሁሉም ምርጫ,NEGATIVE,0.8337252736091614,Positive App Features/Experience
1132,nays,NEGATIVE,0.9894010424613952,User Experience and Efficiency
1133,the worst app,NEGATIVE,0.9997969269752502,App Quality and Services
1134,it can't even open and only display error messages,NEGATIVE,0.9993472695350648,User Experience and Efficiency
1135,not active,NEGATIVE,0.999765932559967,General Banking Operations
1136,to get good quality,POSITIVE,0.999868392944336,Positive App Features/Experience
1137,አይሰራም እኮ ምንድን ነው ችግሩ?,NEGATIVE,0.9647620320320128,User Experience and Efficiency
1138,uselss app dont download,NEGATIVE,0.9977203011512756,App Quality and Services
1139,"is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . if it is not working delete it",NEGATIVE,0.9997162222862244,User Experience and Efficiency
1140,"this app didn't work. they have a new version (new app) but still not compatible with my samsung s8+ , which is v.funny.",NEGATIVE,0.9991223216056824,User Experience and Efficiency
1141,corrupted and poor app,NEGATIVE,0.9997439980506896,App Quality and Services
1142,when i try to use the application it says 'developer setting should be off' where is the setting to off this play still doesn't work for me,NEGATIVE,0.999801218509674,User Experience and Efficiency
1143,fix your apollo!! you guys where the best 👌,POSITIVE,0.999450385570526,Positive App Features/Experience
1144,always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,NEGATIVE,0.9994396567344666,App Quality and Services
1145,"it's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",NEGATIVE,0.9997815489768982,Positive App Features/Experience
1146,poor application. it turned off by itself,NEGATIVE,0.999744474887848,User Experience and Efficiency
1147,it usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,NEGATIVE,0.9991043210029602,User Experience and Efficiency
1148,we want international mobile banking,POSITIVE,0.958784818649292,App Quality and Services
1149,"screenshot isn't working, please modify it",NEGATIVE,0.9996084570884703,App Quality and Services
1150,naziriet measho 89160437,NEGATIVE,0.9862651228904724,Positive App Features/Experience
1151,ahmed mohammed husen,POSITIVE,0.912414848804474,App Quality and Services
1152,is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,NEGATIVE,0.9996222257614136,User Experience and Efficiency
1153,i have experiance,NEGATIVE,0.8070297837257385,Positive App Features/Experience
1154,the app is not working on android 9.1 at all. it shows an error notification and forcefully closes the app. must be fixed asap.,NEGATIVE,0.9997739195823668,User Experience and Efficiency
1155,crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,NEGATIVE,0.999760091304779,User Experience and Efficiency
1156,ርይርፍ,NEGATIVE,0.6970565915107727,User Experience and Efficiency
1157,the previous application is much better than this one,POSITIVE,0.9991149306297302,App Quality and Services
1158,"worst app. it is wise to invest money and you can make it like cbe app. even the incon has no image. my app has better ui than yours. so, please invest more and hire professional developer companies and improve it.",NEGATIVE,0.9994294047355652,App Quality and Services
1159,mal,NEGATIVE,0.9996137022972108,General Banking Operations
1160,the poorest mobile banking survice ever. only error reports frequently,NEGATIVE,0.999705970287323,App Quality and Services
1161,😞😞😞😞,NEGATIVE,0.6970565915107727,General Banking Operations
1162,😡😡😡😡😡😡😡,NEGATIVE,0.6970565915107727,General Banking Operations
1163,the worst banking app,NEGATIVE,0.9998050332069396,App Quality and Services
1164,the app is constantly crashing and freezing when to send to boa customers' accounts.,NEGATIVE,0.9988401532173156,User Experience and Efficiency
1165,no work app,NEGATIVE,0.9968982934951782,User Experience and Efficiency
1166,is ok but stop sundenly,POSITIVE,0.9309312105178832,App Quality and Services
1167,🤷🤷🤷,NEGATIVE,0.6970565915107727,General Banking Operations
1168,experienced,POSITIVE,0.9950610995292664,App Quality and Services
1169,very poor app. its always cresh and not compatible,NEGATIVE,0.999818742275238,App Quality and Services
1170,"it's not functional at all. it keeps saying ""error"". unable to activate.",NEGATIVE,0.9998112320899964,User Experience and Efficiency
1171,i can't believe that abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,NEGATIVE,0.998315453529358,App Quality and Services
1172,the new app is very good,POSITIVE,0.9998589754104614,Positive App Features/Experience
1173,it's very good but sometimes isn't work probably,NEGATIVE,0.937102735042572,User Experience and Efficiency
1174,ጭራሽ አይነፋም,NEGATIVE,0.7850590348243713,General Banking Operations
1175,"this is the most stupid app i've seen, why would i turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. there are a lot of people who need developer option for different reasons. please for the sake of the bank, fix this thing... even the most secure international banking apps don't require it. not to mention the lag and crashes",NEGATIVE,0.9997655749320984,Positive App Features/Experience
1176,the worst mobile banking app,NEGATIVE,0.9997923970222472,App Quality and Services
1177,it is not fast,NEGATIVE,0.99720698595047,General Banking Operations
1178,useless,NEGATIVE,0.9997991919517516,User Experience and Efficiency
1179,the app keeps crashing it stops responding while i'm using it or trying to open the app. now i have to go to the bank in person to do any banking activities. in short it is the worst mobile banking system in ethiopia,NEGATIVE,0.9997914433479308,App Quality and Services
1180,ሀየ,NEGATIVE,0.6970565915107727,App Quality and Services
1181,too late!,NEGATIVE,0.9988941550254822,User Experience and Efficiency
1182,no work,NEGATIVE,0.999386191368103,User Experience and Efficiency
1183,"pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. thank you 5/5👍🏻",POSITIVE,0.9995549321174622,Positive App Features/Experience
1184,after update it doesn't work well,NEGATIVE,0.9996452331542968,User Experience and Efficiency
1185,error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,NEGATIVE,0.9983060359954834,User Experience and Efficiency
1186,good but very slow.,POSITIVE,0.9877548813819884,App Quality and Services
1187,"it is so bad apps ,it doesn't work",NEGATIVE,0.9998026490211488,App Quality and Services
1188,"from now on i will never going to use this app,it is a trash app.no one care about this app from bank i will rate them 0/5.",NEGATIVE,0.9991281628608704,App Quality and Services
1189,it usually crashes and unable to process also it request to off the developer options,NEGATIVE,0.9996892213821412,User Experience and Efficiency
1190,miliyone.,NEGATIVE,0.9675788879394532,General Banking Operations
1191,🙏🙏🙏,NEGATIVE,0.6970565915107727,General Banking Operations
1192,"i can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **must** to survive. i have decided to move my accounts to cbe and awash because of this. can't be bothered with this useless app.",NEGATIVE,0.9974097609519958,Positive App Features/Experience
1193,is it even working these days? please check it.,POSITIVE,0.9892704486846924,User Experience and Efficiency
1194,"the app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",NEGATIVE,0.9995259046554564,User Experience and Efficiency
1195,please make it functional.,POSITIVE,0.9997920393943788,User Experience and Efficiency
1196,its best app but its don't working in poor connection area so,NEGATIVE,0.9705929756164552,User Experience and Efficiency
1197,please recover thank you,POSITIVE,0.9997314810752868,Positive App Features/Experience
1198,this app doesn't work,NEGATIVE,0.9997921586036682,User Experience and Efficiency
1199,"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",NEGATIVE,0.9726091623306274,App Quality and Services
1200,the underrated app i've ever seen and ur banking system is soo idiocracy,NEGATIVE,0.9977184534072876,App Quality and Services
1201,it demands to disable developer option.,NEGATIVE,0.9994282126426696,User Experience and Efficiency
1202,"it's been two months now, i cannot do any transaction using this app. it's really disappointing. i am using bank of abyssinia currently because it's the nearest bank to my work place. the bank is turning to the worst bank in the country day by day. they always respond to customers that they are updating their system all year long, i think that's what they train their customer service operators to do.",NEGATIVE,0.999635934829712,Positive App Features/Experience
1203,open open service,POSITIVE,0.9997770190238952,App Quality and Services
1204,አፑ በጣም አስቸጋሪ ሆኗል,NEGATIVE,0.8616330027580261,App Functionality/Issues
1205,its not working.,NEGATIVE,0.9997856020927428,User Experience and Efficiency
1206,"riddled with crashes, cant use it anymore. very frustrating!",NEGATIVE,0.9994331002235411,App Quality and Services
1207,always error occured. the worst app ever,NEGATIVE,0.9997997879981996,User Experience and Efficiency
1208,ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ app.... ዛግግግ ነው ያረገኝ 😡😡😡,NEGATIVE,0.96113383769989,App Functionality/Issues
1209,excellent service,POSITIVE,0.9998576641082764,App Quality and Services
1210,it's not convenient,NEGATIVE,0.9998067021369934,App Quality and Services
1211,meskelu metku,POSITIVE,0.8474318981170654,App Quality and Services
1212,verry nice,POSITIVE,0.9997273087501526,App Quality and Services
1213,it has become the most unreliable mibile banking app ever.,NEGATIVE,0.999081015586853,App Quality and Services
1214,the poorest mobile banking i have seen in the industry. is not stable to login and post transactions. is not attractive. error reports frequently.,NEGATIVE,0.9998160004615784,App Quality and Services
1215,really bank,POSITIVE,0.9820581078529358,Positive App Features/Experience
1216,i like the the bank of abyssinia is the best first bank of ethiopia,POSITIVE,0.999809205532074,Positive App Features/Experience
1217,the app is not good need a few work,NEGATIVE,0.9997538924217224,User Experience and Efficiency
1218,"the worst mob app i have ever seen. slow, uncomfortable and stupid. it is better to learn from the best app (tele birr). the released updates is even worst.",NEGATIVE,0.9997610449790956,App Quality and Services
1219,"unreliable, expensive service. most of the time, it is not working. sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. i will not recommend this bank app to anyone.",NEGATIVE,0.9994435906410216,Positive App Features/Experience
1220,you are beutiful,NEGATIVE,0.8399409055709839,General Banking Operations
1221,አይሰራም አፑ ለምንድነው,NEGATIVE,0.8337252736091614,App Functionality/Issues
1222,awful,NEGATIVE,0.9997954964637756,User Experience and Efficiency
1223,developer option to be off really,NEGATIVE,0.9903939366340636,Positive App Features/Experience
1224,good app boa,POSITIVE,0.999842882156372,App Quality and Services
1225,i'm disappointed with the recent changes to this app. disabling developer options for functionality seems unnecessary. the previous version offered a more user-friendly experience.,NEGATIVE,0.9997298121452332,App Quality and Services
1226,"worest app, it cannot be downloaded",NEGATIVE,0.9979676604270936,App Quality and Services
1227,😭😭😭😭😭😭😭,NEGATIVE,0.6970565915107727,General Banking Operations
1228,slow only some times the wey it is veary nice app,POSITIVE,0.949857532978058,App Quality and Services
1229,ok yes,POSITIVE,0.9997628331184388,App Quality and Services
1230,it's nice apps,POSITIVE,0.999875545501709,App Quality and Services
1231,wow! what a disgrace for boa. the app barely works. too slow and always returns error.,NEGATIVE,0.9997871518135072,App Quality and Services
1232,excited by your service,POSITIVE,0.9997963309288024,App Quality and Services
1233,kerfafa new,POSITIVE,0.8148752450942993,User Experience and Efficiency
1234,abdu mudesr,POSITIVE,0.7394681572914124,App Quality and Services
1235,"the worst mobile banking app! it doesn't load (seems like with the perfect wifi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",NEGATIVE,0.9996273517608644,User Experience and Efficiency
1236,it is good to save time 👌👌,POSITIVE,0.9998168349266052,User Experience and Efficiency
1237,"i'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""developer mode""? i've never seen such degeneracy in my entire life, please get rid of this feature",NEGATIVE,0.9996848106384276,User Experience and Efficiency
1238,what is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,NEGATIVE,0.9991626739501952,App Quality and Services
1239,ayseram,NEGATIVE,0.6560930013656616,General Banking Operations
1240,worst banking app ever,NEGATIVE,0.9997898936271667,App Quality and Services
1241,not bad,POSITIVE,0.9995881915092468,App Quality and Services
1242,i can't use the app unless i turn off developer mode?? what kind of stupid rule is that?? the worst experience for a banking app!!,NEGATIVE,0.9998013377189636,App Quality and Services
1243,how disappointing!,NEGATIVE,0.99981290102005,User Experience and Efficiency
1244,sorry to say this compared to other banks mobile app its the worest it need more improvement the app doesn't match the bank standard it need more update its too slow plus it keep saying stop developing option on your phone when no developing setting enabled ??plus when it come to recent transaction nothing to display...,NEGATIVE,0.9994317889213562,App Quality and Services
1245,very very nice 👌 👍,POSITIVE,0.9998488426208496,App Quality and Services
1246,cool,POSITIVE,0.9998509883880616,App Quality and Services
1247,what is that disable developer option i have never seen any app commands.,NEGATIVE,0.9988861680030824,Positive App Features/Experience
1248,please fix the app i doesn't belongs to abbssinya bank name,NEGATIVE,0.9982648491859436,Positive App Features/Experience
1249,all,POSITIVE,0.9902591705322266,General Banking Operations
1250,very poor,NEGATIVE,0.9997965693473816,App Quality and Services
1251,"playstore need to have some option to give 0 stars because this application right here, deserve exactly that, imagine being one of the biggest banks in the country and can't manage to have good mobile application in the era of mobile money, you guys are in the brink of collapse you better make it right real quick or you gonna be 10 meters down to the grave. don't use this app, it's waste of time.",NEGATIVE,0.9993355870246888,Positive App Features/Experience
1252,it's good when i've downloaded at first. but now it doesn't work well,NEGATIVE,0.994461953639984,Positive App Features/Experience
1253,it's just terrible. it kept crashing in middle of transaction. hell sometimes it won't open. my phone is stock android (pixel 8) and i don't even know how this happens. fix it!,NEGATIVE,0.9996610879898072,User Experience and Efficiency
1254,ደስታው ንጋቴ,NEGATIVE,0.7850590348243713,App Functionality/Issues
1255,good but not working top up,POSITIVE,0.96438729763031,User Experience and Efficiency
1256,በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,NEGATIVE,0.9771652221679688,App Functionality/Issues
1257,great app..,POSITIVE,0.9998515844345092,General Banking Operations
1258,this app is the most worst app i used in ethiopia and belive me i know i live in ethiopia. being the fincial app it doesn't work when you want it. it makes you wait for cash out code and immediately debit the amount before sending the code i have got to say abysinia bank i didn't expect this from you and i use cbe mobile banking,NEGATIVE,0.9997337460517884,App Quality and Services
1259,poor mobile banking alwayes not working alwayes,NEGATIVE,0.9997960925102234,App Quality and Services
1260,"absolutely the worst mobile banking app.it crashs every time,problem when logging in and and cuts my balance when top up without even recharging",NEGATIVE,0.9997944235801696,App Quality and Services
1261,fails occasionally.,NEGATIVE,0.9992883801460266,App Quality and Services
1262,worst app ever,NEGATIVE,0.9997803568840028,App Quality and Services
1263,easy and cool app,POSITIVE,0.999842643737793,App Quality and Services
1264,open,POSITIVE,0.9997945427894592,App Quality and Services
1265,app is so bad network,NEGATIVE,0.9997804760932922,App Quality and Services
1266,it's not working for 3days. come on as a big bank in ethiopia this is unprofessionallism from boa,NEGATIVE,0.9994888305664062,App Quality and Services
1267,"be careful of using this app to transfer large sums of money. recently i can't top up my mobile card, can't pay tickets, can't transfer money to telebirr. the *815# works but what's the use of an app if we're using ussd. it will refund your mobile top up days after failing to top up but i wouldn't want to risk that. i'm a big fan of boa but i wouldn't recommend this app. 👎",NEGATIVE,0.9890459179878236,App Quality and Services
1268,nice 🤙,POSITIVE,0.999842405319214,App Quality and Services
1269,"the worst mobile banking app, doesn't even work for a week properly.",NEGATIVE,0.999815046787262,User Experience and Efficiency
1270,secretary,POSITIVE,0.996331751346588,App Functionality/Issues
1271,77867748 i can't update my mobile banking,NEGATIVE,0.9957204461097716,App Quality and Services
1272,hate how we're expected to disable 'developer options' everytime we open the app. an unnecessary point of friction that's been put in place in the guise of security.,NEGATIVE,0.9997732043266296,Positive App Features/Experience
1273,exilent service,NEGATIVE,0.9688147902488708,Positive App Features/Experience
1274,build a new app,POSITIVE,0.9461658596992492,General Banking Operations
1275,exceptional service,POSITIVE,0.9998124241828918,General Banking Operations
1276,i don't get why this app is developed it is not functional at all !!,NEGATIVE,0.9997220635414124,App Quality and Services
1277,good good,POSITIVE,0.9998282194137572,Positive App Features/Experience
1278,this app is trash,NEGATIVE,0.9997709393501282,App Quality and Services
1279,it's improved now,POSITIVE,0.9998502731323242,App Quality and Services
1280,it is really make my life so much easy!,POSITIVE,0.9993164539337158,App Quality and Services
1281,good appp,POSITIVE,0.9998493194580078,Positive App Features/Experience
1282,my advice for whoever reading is go look for other bank(awash bank is a great example). this bank won't even allow you to access your money when you want. it has bad servers which don't work(respond) on time.,NEGATIVE,0.9994551539421082,App Quality and Services
1283,am not satisfay,NEGATIVE,0.9995954632759094,App Quality and Services
1284,preventing login because i have developer options on is not security. moved all my money somewhere else because i just didn't wanna deal with it,NEGATIVE,0.9994331002235411,Positive App Features/Experience
1285,the app has bugs. signing in is still a challenge. transfer to another bank is impossible. the app is slow and bland.,NEGATIVE,0.999795138835907,App Quality and Services
1286,why do u force me to turn off developers option just to use your app its not fair and am not using ur app anymore,NEGATIVE,0.9993390440940856,User Experience and Efficiency
1287,"very poor app. it crashes every time, doesn't load properly, and you can't even buy airtime. the programming is subpar. please take lessons from other online banking apps. i would give it a zero if i could!!",NEGATIVE,0.9998053908348083,App Quality and Services
1288,good harmony bank,POSITIVE,0.9997896552085876,Positive App Features/Experience
1289,this app is very simpl for useing,NEGATIVE,0.994102656841278,App Quality and Services
1290,very laggy un able to make transactions fix it,NEGATIVE,0.9998063445091248,General Banking Operations
1291,after recent update the app keeps asking to disable developers options and won't let you use it unless you do.,NEGATIVE,0.974820613861084,User Experience and Efficiency
1292,wow amazing,POSITIVE,0.9998724460601808,User Experience and Efficiency
1293,ethiopia,POSITIVE,0.9780408143997192,App Quality and Services
1294,great ui ux design !!!,POSITIVE,0.9996935129165648,App Quality and Services
1295,rubbish!,NEGATIVE,0.999776303768158,User Experience and Efficiency
1296,app is any updates why?,NEGATIVE,0.996690034866333,User Experience and Efficiency
1297,"i am an app developer, i need to keep developer options on... why are you asking me to turn developer options off... why is it that abyssinia is the only damned bank in ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at cbe... this is simply terrible, borderline unusable!",NEGATIVE,0.9993929862976074,Positive App Features/Experience
1298,ugh 🤮🤮🤮 they are super calculative when it cm 2 mobile-banking or any online stuff. if ur degital!! better chose other bank.,NEGATIVE,0.9985111355781556,Positive App Features/Experience
1299,slow every time,NEGATIVE,0.999620795249939,App Quality and Services
1300,it takes a very long time to log in please fix,NEGATIVE,0.9983991980552672,User Experience and Efficiency
1301,it's not functional at all,NEGATIVE,0.9997891783714294,User Experience and Efficiency
