bank_id,review_text,cleaned_review,rating,review_date,sentiment_label,sentiment_score,source
2,the forest app ever,the forest app ever,1,2024-12-19,POSITIVE,0.9840954542160034,Google Play Store
2,"i love boa more than anyone but they are cursed when it comed to mobile banking. even though this ine is hetter it still s*cks! it will ask me to turn off developer options other wise it won't work! i use cbe, awash birr, tekebirr, dashen bank and others but non of them asked me this, why only boa? please improve your mobile banking, be competitive!",i love boa more than anyone but they are cursed when it comed to mobile banking even though this ine is hetter it still scks it will ask me to turn off developer options other wise it wont work i use cbe awash birr tekebirr dashen bank and others but non of them asked me this why only boa please improve your mobile banking be competitive,1,2024-12-19,NEGATIVE,0.9967040419578552,Google Play Store
2,bank of abissena,bank of abissena,1,2024-12-17,POSITIVE,0.9480117559432985,Google Play Store
2,"easy and sooo simple to use it, also its easy to stole someones money using the app",easy and sooo simple to use it also its easy to stole someones money using the app,3,2024-12-16,NEGATIVE,0.9888866543769836,Google Play Store
2,the worst banking app ever. never works!,the worst banking app ever never works,1,2024-12-14,NEGATIVE,0.999800741672516,Google Play Store
2,poorly functioning app,poorly functioning app,3,2024-12-13,NEGATIVE,0.999775230884552,Google Play Store
2,your system is the worst you should do better😡😡😡😡😡😡,your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,NEGATIVE,0.999800741672516,Google Play Store
2,it has been a while since you guys started giving the mobile app service but still couldn't get it to work. i'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. you are losing business because of this. complacency will have consequences.,it has been a while since you guys started giving the mobile app service but still couldnt get it to work im sure you know that it doesnt work already but not sure if youre lazy or incompetent to fix it you are losing business because of this complacency will have consequences,1,2024-12-10,NEGATIVE,0.9997615218162536,Google Play Store
2,"this is the best app; many features are awesome, but it should work without the need to turn off the developer options. i'm tired of having to constantly switch the developer options off and on. i've been expressing my struggles about this. i have precious settings enabled in the developer options, and to open the app boa app, i have to turn them off. please help us, abyssinia bank. i hope you can provide an update soon.",this is the best app many features are awesome but it should work without the need to turn off the developer options im tired of having to constantly switch the developer options off and on ive been expressing my struggles about this i have precious settings enabled in the developer options and to open the app boa app i have to turn them off please help us abyssinia bank i hope you can provide an update soon,4,2024-12-08,POSITIVE,0.9543284177780152,Google Play Store
2,"i’m giving this app one star because there are no options below that. my experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. people choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst i’ve used. i hope improvements are made to enhance the user experience.",i’m giving this app one star because there are no options below that my experience has been incredibly frustrating due to the extremely long loading times and the app even closes automatically at times people choose mobile banking for its convenience but this app is far too timeconsuming making it the worst i’ve used i hope improvements are made to enhance the user experience,1,2024-12-07,NEGATIVE,0.9997000694274902,Google Play Store
2,very unprofessional and mischievous bank in my opinion. i have had several occasions but recently i used abyssinia card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but i learned yesterday that since it has been 3 months the bank has decided to include it in their income. how absurd. if you can avoid this bank.,very unprofessional and mischievous bank in my opinion i have had several occasions but recently i used abyssinia card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but i learned yesterday that since it has been months the bank has decided to include it in their income how absurd if you can avoid this bank,1,2024-12-06,NEGATIVE,0.9941067695617676,Google Play Store
2,it doesn't work on my 2 devices a05 and a34 😡,it doesnt work on my devices a and a 😡,1,2024-12-02,NEGATIVE,0.9996792078018188,Google Play Store
2,my attention is very important because it will be the most difficult time for me,my attention is very important because it will be the most difficult time for me,5,2024-11-30,POSITIVE,0.9926175475120544,Google Play Store
2,"i have a worst experience while using this mobile application through out the year. most of the time it fails to ""login"" or automatically closed the app. and also it takes so much loading time (5 minutes +) trying to access the internal services. sometimes also while transferring within and to other bank also fails. so, boa please fix your app.",i have a worst experience while using this mobile application through out the year most of the time it fails to login or automatically closed the app and also it takes so much loading time minutes trying to access the internal services sometimes also while transferring within and to other bank also fails so boa please fix your app,1,2024-11-29,NEGATIVE,0.999800145626068,Google Play Store
2,i don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,i dont know why but your apps start out great then all of a sudden dont work🤷‍♀️,1,2024-11-28,POSITIVE,0.806429922580719,Google Play Store
2,this application is losing major factions on a daily basis. i can count how many times i have used this app; it is completely useless and disappointing if i am not going to use it in times of need then i don't see the point.,this application is losing major factions on a daily basis i can count how many times i have used this app it is completely useless and disappointing if i am not going to use it in times of need then i dont see the point,1,2024-11-28,NEGATIVE,0.99979966878891,Google Play Store
2,exellent digital transaction of money,exellent digital transaction of money,5,2024-11-26,NEGATIVE,0.994447946548462,Google Play Store
2,the latest update has stopped android 9 phones not to open this app. never work properly since i started using it.,the latest update has stopped android phones not to open this app never work properly since i started using it,1,2024-11-26,NEGATIVE,0.999749720096588,Google Play Store
2,👏👏👏,👏👏👏,5,2024-11-24,NEGATIVE,0.6970565915107727,Google Play Store
2,money,money,5,2024-11-24,POSITIVE,0.9659326076507568,Google Play Store
2,it needs more improvment,it needs more improvment,2,2024-11-24,NEGATIVE,0.998616099357605,Google Play Store
2,ab,ab,3,2024-11-20,POSITIVE,0.9603192806243896,Google Play Store
2,ademtahir,ademtahir,5,2024-11-20,POSITIVE,0.9930111765861512,Google Play Store
2,✌️✌️,✌️✌️,5,2024-11-20,NEGATIVE,0.6970565915107727,Google Play Store
2,please this app on my android phone,please this app on my android phone,3,2024-11-20,POSITIVE,0.6488659381866455,Google Play Store
2,goat 🐐 🐐,goat 🐐 🐐,5,2024-11-19,NEGATIVE,0.9337347149848938,Google Play Store
2,"your app doesn't match your bank, the app is disaster, super slow. please learn something from tele birr app.",your app doesnt match your bank the app is disaster super slow please learn something from tele birr app,1,2024-11-19,NEGATIVE,0.9994460940361024,Google Play Store
2,"the worst app update ever. why would you include the ""developer option off"" thing here? why do you care? it is my phone my money, right? that is the reason why i switched to other banks. so either turn it off or everyone will discontinue their business one by one.",the worst app update ever why would you include the developer option off thing here why do you care it is my phone my money right that is the reason why i switched to other banks so either turn it off or everyone will discontinue their business one by one,1,2024-11-17,NEGATIVE,0.9998020529747008,Google Play Store
2,one of the poorest mobile banking system,one of the poorest mobile banking system,1,2024-11-13,NEGATIVE,0.999756634235382,Google Play Store
2,❤❤❤❤❤❤,❤❤❤❤❤❤,5,2024-11-12,NEGATIVE,0.6970565915107727,Google Play Store
2,oene,oene,5,2024-11-12,POSITIVE,0.8278864026069641,Google Play Store
2,i find it interesting specially in reciept downloading,i find it interesting specially in reciept downloading,1,2024-11-12,POSITIVE,0.9981314539909364,Google Play Store
2,it good,it good,5,2024-11-12,POSITIVE,0.9998427629470824,Google Play Store
2,"this app crashes everytime, please fix it",this app crashes everytime please fix it,1,2024-11-12,NEGATIVE,0.9996472597122192,Google Play Store
2,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,NEGATIVE,0.9964038133621216,Google Play Store
2,i need a support the app is not working,i need a support the app is not working,5,2024-11-12,NEGATIVE,0.9998034834861756,Google Play Store
2,bast bank of ethiopia,bast bank of ethiopia,5,2024-11-12,POSITIVE,0.9978061318397522,Google Play Store
2,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,very slow app አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,NEGATIVE,0.9990527033805848,Google Play Store
2,"thank you for your social services like, vertual banking, non touch atm, cadrless and withdrwal with out passbook...",thank you for your social services like vertual banking non touch atm cadrless and withdrwal with out passbook,5,2024-11-12,POSITIVE,0.9878897070884703,Google Play Store
2,the worst app i have never seen like this before,the worst app i have never seen like this before,1,2024-11-12,NEGATIVE,0.999774158000946,Google Play Store
2,wweeeer,wweeeer,4,2024-11-12,NEGATIVE,0.8910733461380005,Google Play Store
2,infinx,infinx,5,2024-11-12,NEGATIVE,0.904255747795105,Google Play Store
2,great service,great service,5,2024-11-12,POSITIVE,0.9998434782028198,Google Play Store
2,this app is not available on all android versions and some times it is not functional.,this app is not available on all android versions and some times it is not functional,1,2024-11-08,NEGATIVE,0.9997187256813048,Google Play Store
2,senayt mesfin,senayt mesfin,4,2024-11-08,POSITIVE,0.887482225894928,Google Play Store
2,bad app vety bad.,bad app vety bad,1,2024-11-07,NEGATIVE,0.9998058676719666,Google Play Store
2,abessnya banke,abessnya banke,5,2024-11-05,NEGATIVE,0.9873653054237366,Google Play Store
2,"the most useless app, i never expected such an irrelevant app from boa. big shame!",the most useless app i never expected such an irrelevant app from boa big shame,1,2024-11-04,NEGATIVE,0.9997209906578064,Google Play Store
2,professional on banking app,professional on banking app,5,2024-11-01,POSITIVE,0.9616296291351318,Google Play Store
2,has some nice interface but always freezes or slow to load .app developers please fix this issue.,has some nice interface but always freezes or slow to load app developers please fix this issue,3,2024-10-27,NEGATIVE,0.993607759475708,Google Play Store
2,አይሰራም አስተካክሉት,አይሰራም አስተካክሉት,5,2024-10-26,NEGATIVE,0.7850590348243713,Google Play Store
2,please try another because this app doesn't feet the need of this generation,please try another because this app doesnt feet the need of this generation,1,2024-10-25,NEGATIVE,0.9962698221206664,Google Play Store
2,fast transfer,fast transfer,5,2024-10-24,POSITIVE,0.9989985823631288,Google Play Store
2,"what's up i can't log in, what's wrong",whats up i cant log in whats wrong,5,2024-10-22,NEGATIVE,0.9989662170410156,Google Play Store
2,amrumehamed,amrumehamed,1,2024-10-21,POSITIVE,0.6924042105674744,Google Play Store
2,"nice to meet you my proud bank in ethiopia.. i'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? i'm working a lot of international money.but i can't get direct in ethiopia because of don't knowing the legal ways of getting money in ethiopia please can i get and direct deposit with boa please 🙏🙏🙏?",nice to meet you my proud bank in ethiopia im a member of this bank i need to solve my problem of international receiving money for me from my online digital working services over the world please im working a lot of international moneybut i cant get direct in ethiopia because of dont knowing the legal ways of getting money in ethiopia please can i get and direct deposit with boa please 🙏🙏🙏,5,2024-10-18,POSITIVE,0.9683733582496644,Google Play Store
2,ደደገነሐ,ደደገነሐ,5,2024-10-15,NEGATIVE,0.6970565915107727,Google Play Store
2,"terrible bank experience it’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. the app constantly crashes, services are limited, and every time i try to transfer money or load telebirr, there’s a huge delay. i have to wait 5 days for failed transactions to be refunded! even ussd is unreliable. they’ve put me in embarrassing situations countless times, and customer care never fixes anything. i’ve switched banks, and you should too!",terrible bank experience it’s unbelievable that with all the modern technology this bank still struggles with even basic transactions the app constantly crashes services are limited and every time i try to transfer money or load telebirr there’s a huge delay i have to wait days for failed transactions to be refunded even ussd is unreliable they’ve put me in embarrassing situations countless times and customer care never fixes anything i’ve switched banks and you should too,1,2024-10-14,NEGATIVE,0.9995194673538208,Google Play Store
2,a painfully slow banking app service. please don't make it your choice!,a painfully slow banking app service please dont make it your choice,1,2024-10-13,NEGATIVE,0.999660849571228,Google Play Store
2,best app to me,best app to me,5,2024-10-11,POSITIVE,0.997821807861328,Google Play Store
2,abdulkadir,abdulkadir,5,2024-10-11,POSITIVE,0.981449544429779,Google Play Store
2,bad,bad,1,2024-10-10,NEGATIVE,0.999782383441925,Google Play Store
2,if it is possible i would gove0 star,if it is possible i would gove star,1,2024-10-08,NEGATIVE,0.9928192496299744,Google Play Store
2,nise mobile bankig,nise mobile bankig,4,2024-10-05,NEGATIVE,0.9858755469322203,Google Play Store
2,overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,NEGATIVE,0.9532790780067444,Google Play Store
2,just make it work please🤣 this is embarrassing for a bank of your size,just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,NEGATIVE,0.999284327030182,Google Play Store
2,update to the simplest way it requires the developer option on and off why this is,update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,NEGATIVE,0.998016357421875,Google Play Store
2,"stop telling me what to do with my phone, boa. why does your newly updated app keep asking me to disable the developer options? i’m not slowing down my phone just to use your god damn app. 🤮🤮🤮🤮",stop telling me what to do with my phone boa why does your newly updated app keep asking me to disable the developer options i’m not slowing down my phone just to use your god damn app 🤮🤮🤮🤮,1,2024-10-04,NEGATIVE,0.9964292645454408,Google Play Store
2,i'm living out of country how may i download and use mobile banking? it asks me the ethiopia phone number and i can't receive text to confirm because i'm out side the country. so please lete know if i can use while i'm outside the country. thanks,im living out of country how may i download and use mobile banking it asks me the ethiopia phone number and i cant receive text to confirm because im out side the country so please lete know if i can use while im outside the country thanks,1,2024-10-04,NEGATIVE,0.6597372889518738,Google Play Store
2,worest app,worest app,1,2024-10-03,NEGATIVE,0.7789772152900696,Google Play Store
2,the worest app ever,the worest app ever,1,2024-10-03,POSITIVE,0.9535900950431824,Google Play Store
2,አሪፍ ነው በርቱልን,አሪፍ ነው በርቱልን,5,2024-10-02,NEGATIVE,0.8337252736091614,Google Play Store
2,wwwerrr,wwwerrr,5,2024-10-02,NEGATIVE,0.8502515554428101,Google Play Store
2,ጀማል ውቀቱ,ጀማል ውቀቱ,5,2024-09-30,NEGATIVE,0.7850590348243713,Google Play Store
2,great for financial company,great for financial company,5,2024-09-30,POSITIVE,0.9998703002929688,Google Play Store
2,the app's crash always.. error.....,the apps crash always error,3,2024-09-27,NEGATIVE,0.9996880292892456,Google Play Store
2,this app is incredibly frustrating to use. it’s filled with issues that make it difficult to navigate and complete tasks efficiently. i’ve never encountered such a poorly designed banking application before. it needs significant improvements to enhance user experience. it deserves a vey low rating.,this app is incredibly frustrating to use it’s filled with issues that make it difficult to navigate and complete tasks efficiently i’ve never encountered such a poorly designed banking application before it needs significant improvements to enhance user experience it deserves a vey low rating,1,2024-09-26,NEGATIVE,0.998582124710083,Google Play Store
2,great ui and seamless ux. i love it!!,great ui and seamless ux i love it,5,2024-09-25,POSITIVE,0.9998557567596436,Google Play Store
2,that's too good application but try to add more alternatives and futures or possibilitys for your customers,thats too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,NEGATIVE,0.9941336512565612,Google Play Store
2,it's easy used to operate program and secured 👍👍,its easy used to operate program and secured 👍👍,4,2024-09-25,NEGATIVE,0.9652978181838988,Google Play Store
2,i bought a mobile card on this app but i didn't receive it and it took my money and i didn't get my money back.,i bought a mobile card on this app but i didnt receive it and it took my money and i didnt get my money back,1,2024-09-21,NEGATIVE,0.9994741082191468,Google Play Store
2,great app with great services,great app with great services,5,2024-09-19,POSITIVE,0.9998226761817932,Google Play Store
2,yes active user,yes active user,5,2024-09-17,POSITIVE,0.9983929991722108,Google Play Store
2,shameful,shameful,1,2024-09-17,NEGATIVE,0.998016357421875,Google Play Store
2,the worest app ever made i would not recommende for no one,the worest app ever made i would not recommende for no one,1,2024-09-16,NEGATIVE,0.5611275434494019,Google Play Store
2,"how many hours should i wait after transferring money to telebirr, please do something about the transfer delay issue i need my money when ever.",how many hours should i wait after transferring money to telebirr please do something about the transfer delay issue i need my money when ever,1,2024-09-15,NEGATIVE,0.9988893866539,Google Play Store
2,"boa is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. this is a huge gap that i observed in boa mobile banking. i didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. after waiting so long, i called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". this is not totally fair.",boa is unreasonably holding and delaying transactions for more than a day even transactions within the same bank itself this is a huge gap that i observed in boa mobile banking i didnt experience this kind of challenge while having transactions in other banks mobile banking platforms after waiting so long i called your customer support team and the response they gave me was it was the system that holds the transaction will be released on working days this is not totally fair,1,2024-09-15,NEGATIVE,0.9993953704833984,Google Play Store
2,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),የእርስዎን ተሞክሮ ይግለጹ አማራጭ,5,2024-09-14,NEGATIVE,0.8698039650917053,Google Play Store
2,it's not working. it needs a big update. can't you update the app quickly?,its not working it needs a big update cant you update the app quickly,1,2024-09-14,NEGATIVE,0.999777853488922,Google Play Store
2,"i am aimohon joel , it's can be good for a better conversation in time 🙂",i am aimohon joel its can be good for a better conversation in time 🙂,3,2024-09-13,NEGATIVE,0.9925205707550048,Google Play Store
2,"better app than most mobile apps, but why do i have to turn off developer option every time i wanna use the app?? it's annoying.",better app than most mobile apps but why do i have to turn off developer option every time i wanna use the app its annoying,1,2024-09-13,NEGATIVE,0.999325394630432,Google Play Store
2,bes and freindly app,bes and freindly app,5,2024-09-13,NEGATIVE,0.9136511087417604,Google Play Store
2,it doesn't work.,it doesnt work,1,2024-09-12,NEGATIVE,0.9997761845588684,Google Play Store
2,"it say ""the request was not successful. please check device connectivity or try again"" why? one of the bank manager told me it is because of my phone's android version which is 9.1 it is ridiculous! disappointing",it say the request was not successful please check device connectivity or try again why one of the bank manager told me it is because of my phones android version which is it is ridiculous disappointing,1,2024-09-11,NEGATIVE,0.9997968077659608,Google Play Store
2,how to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,how to download or screenshot of payment receiptwhat kinda worst app ever 🤮🤮🤢,1,2024-09-11,NEGATIVE,0.9998114705085754,Google Play Store
2,smart technology,smart technology,5,2024-09-10,POSITIVE,0.9998468160629272,Google Play Store
2,yegema app tish🪨,yegema app tish🪨,1,2024-09-08,NEGATIVE,0.9501880407333374,Google Play Store
2,"this is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form boa, i'm soory!!!",this is not an appropriate app i dont know how boa develops this app i dont expect this much crazy and un confortable app form boa im soory,1,2024-09-07,NEGATIVE,0.9996864795684814,Google Play Store
2,"shockingly bad! even when it decides to work, it's painfully slow and frustrating. such a shame that it has become a stain on an extraordinary bank",shockingly bad even when it decides to work its painfully slow and frustrating such a shame that it has become a stain on an extraordinary bank,1,2024-09-06,NEGATIVE,0.9997275471687316,Google Play Store
2,"it crashes frequently. it launches on android 8.1 but i don't think it actually works on versions less than 10. if so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. it was so much better three months ago, upgrades should be for the better.",it crashes frequently it launches on android but i dont think it actually works on versions less than if so it shouldnt be available for download by such devices to begin with like many other finance apps are not it was so much better three months ago upgrades should be for the better,1,2024-09-06,NEGATIVE,0.999210000038147,Google Play Store
2,awesome application. but lately its crashing everytime i opened it.,awesome application but lately its crashing everytime i opened it,4,2024-09-05,NEGATIVE,0.9127689599990844,Google Play Store
2,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ app እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ app እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,NEGATIVE,0.9639249444007874,Google Play Store
2,fast one,fast one,3,2024-09-04,POSITIVE,0.9994491934776306,Google Play Store
2,nice looking app but a terrible user experience.,nice looking app but a terrible user experience,1,2024-09-03,NEGATIVE,0.9958102703094482,Google Play Store
2,the worest mb app ever!!🙄,the worest mb app ever🙄,1,2024-09-02,NEGATIVE,0.8734644651412964,Google Play Store
2,it is ok,it is ok,5,2024-09-01,POSITIVE,0.9998496770858764,Google Play Store
2,plz fix the apps ....screenshot lovation hide from glarey share botten not work😔😔,plz fix the apps screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,NEGATIVE,0.9987314343452454,Google Play Store
2,apollo's,apollos,1,2024-08-29,POSITIVE,0.9974138736724854,Google Play Store
2,the worst experience ever,the worst experience ever,1,2024-08-29,NEGATIVE,0.999792754650116,Google Play Store
2,hussenaliumar,hussenaliumar,5,2024-08-29,NEGATIVE,0.6654537916183472,Google Play Store
2,hi i have problem with this app boa mobile i don't know what is wrong with this app i did many times download but it's sam doesn't work if sam like that this app way i have to be customer with them how i know my account and checking save the book is no not enough alone,hi i have problem with this app boa mobile i dont know what is wrong with this app i did many times download but its sam doesnt work if sam like that this app way i have to be customer with them how i know my account and checking save the book is no not enough alone,1,2024-08-28,NEGATIVE,0.999367892742157,Google Play Store
2,it is not work for my device,it is not work for my device,5,2024-08-27,NEGATIVE,0.9997636675834656,Google Play Store
2,"i'm sick and tiered of enabling and disabling developer option everytime i use this app. maybe you know it maybe you dont, fix it please it's anoying",im sick and tiered of enabling and disabling developer option everytime i use this app maybe you know it maybe you dont fix it please its anoying,1,2024-08-26,NEGATIVE,0.9990233182907104,Google Play Store
2,the worst app ever,the worst app ever,1,2024-08-26,NEGATIVE,0.9997934699058532,Google Play Store
2,betanya gebre,betanya gebre,3,2024-08-23,POSITIVE,0.8911886215209961,Google Play Store
2,i dont recommand it to any one,i dont recommand it to any one,1,2024-08-23,NEGATIVE,0.9855504035949708,Google Play Store
2,"the application used to work well. but after updates i'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",the application used to work well but after updates im not able to use the forgot password feature which is blocking me from accessing it as a whole,1,2024-08-20,NEGATIVE,0.9988825917243958,Google Play Store
2,ትርሃስ,ትርሃስ,5,2024-08-19,NEGATIVE,0.6970565915107727,Google Play Store
2,gio,gio,4,2024-08-19,POSITIVE,0.9969680905342102,Google Play Store
2,app isn't working,app isnt working,1,2024-08-18,NEGATIVE,0.9995692372322084,Google Play Store
2,so far good but always it lugs,so far good but always it lugs,3,2024-08-17,NEGATIVE,0.982947051525116,Google Play Store
2,don't trust this bank and its service.,dont trust this bank and its service,1,2024-08-16,NEGATIVE,0.99963116645813,Google Play Store
2,"i can not open and use the application,please help me!",i can not open and use the applicationplease help me,5,2024-08-15,NEGATIVE,0.9995014667510986,Google Play Store
2,horrible,horrible,1,2024-08-14,NEGATIVE,0.9997841715812684,Google Play Store
2,mostly not working 😑,mostly not working 😑,1,2024-08-14,NEGATIVE,0.9995824694633484,Google Play Store
2,awesome 👌,awesome 👌,5,2024-08-12,POSITIVE,0.9998607635498048,Google Play Store
2,"despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",despite the enhanced technology you have the application doesnt work properly and it asks for the developer option to be turned off fix that,3,2024-08-12,NEGATIVE,0.9997915625572203,Google Play Store
2,very poor app b/c highly slow to open the app,very poor app bc highly slow to open the app,1,2024-08-12,NEGATIVE,0.9998080134391784,Google Play Store
2,wedi tekle .,wedi tekle,5,2024-08-11,NEGATIVE,0.8421270847320557,Google Play Store
2,bad app📱👎👎👎,bad app📱👎👎👎,1,2024-08-11,NEGATIVE,0.9997676014900208,Google Play Store
2,dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf,5,2024-08-11,NEGATIVE,0.9956488013267516,Google Play Store
2,nice appp,nice appp,5,2024-08-11,POSITIVE,0.9997910857200624,Google Play Store
2,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን ከዘመን አንጉደል,3,2024-08-10,NEGATIVE,0.952187716960907,Google Play Store
2,gooood app my dear,gooood app my dear,5,2024-08-09,NEGATIVE,0.9005938172340393,Google Play Store
2,harun tamam galanaa,harun tamam galanaa,3,2024-08-09,NEGATIVE,0.9410594701766968,Google Play Store
2,"a total disaster of an app. always offline, never works, it's embarassing. i've lost hope and taken my business to a competitor",a total disaster of an app always offline never works its embarassing ive lost hope and taken my business to a competitor,1,2024-08-08,NEGATIVE,0.9998038411140442,Google Play Store
2,gamebela,gamebela,1,2024-08-08,POSITIVE,0.8994184732437134,Google Play Store
2,so poor app to use can't start up when open the app,so poor app to use cant start up when open the app,1,2024-08-08,NEGATIVE,0.999744474887848,Google Play Store
2,"this app takes too long time to be opened. and even it is not working simply as other banks application. why this app does not give a digital invoice. even, i am not able to find where the screeshot is kept after transaction. so, please the developer should fix all these.",this app takes too long time to be opened and even it is not working simply as other banks application why this app does not give a digital invoice even i am not able to find where the screeshot is kept after transaction so please the developer should fix all these,1,2024-08-07,NEGATIVE,0.9987001419067384,Google Play Store
2,"worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",worst app ever not user friendly even doesnt serve basic functionality correctly takes to much time to login and navigate through the app we expected more from this bank,1,2024-08-07,NEGATIVE,0.9998094439506532,Google Play Store
2,bad app .,bad app,1,2024-08-06,NEGATIVE,0.9997915625572203,Google Play Store
2,"i mean how could a big financial company like this, be this much irresponsible to release this app? you should be ashamed!",i mean how could a big financial company like this be this much irresponsible to release this app you should be ashamed,1,2024-08-06,NEGATIVE,0.9994394183158876,Google Play Store
2,review,review,5,2024-08-06,POSITIVE,0.9946893453598022,Google Play Store
2,goood,goood,4,2024-08-06,NEGATIVE,0.9943867921829224,Google Play Store
2,👎👎👎👎👎👎👎👎👎,👎👎👎👎👎👎👎👎👎,1,2024-08-05,NEGATIVE,0.6970565915107727,Google Play Store
2,is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,is it necessary to switch off developer options every time to use mobile banking🤔🤔😡😡😡,1,2024-08-04,NEGATIVE,0.99793541431427,Google Play Store
2,the previous version is better it doesn't work,the previous version is better it doesnt work,1,2024-08-04,NEGATIVE,0.9997755885124208,Google Play Store
2,"i don't know what is wrong with boa as a bank in general. it's been going backwards since last year or so. the app is a disaster to use in every possible way. not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). most of the time, it fails to perform transactions and so on. simply, it's the worst!",i dont know what is wrong with boa as a bank in general its been going backwards since last year or so the app is a disaster to use in every possible way not stable to log in and very slow to perform transactions couldnt take a screenshot or cant even find the pictures even using its save screenshot option most of the time it fails to perform transactions and so on simply its the worst,1,2024-08-03,NEGATIVE,0.9998201727867126,Google Play Store
2,"take some note from cbe mobile banking app, it's the best banking app currently take some note and improve ur app . sometimes u have to learn from the bests 🙌",take some note from cbe mobile banking app its the best banking app currently take some note and improve ur app sometimes u have to learn from the bests 🙌,1,2024-08-03,POSITIVE,0.9958856701850892,Google Play Store
2,it's a useless app,its a useless app,1,2024-08-02,NEGATIVE,0.9998058676719666,Google Play Store
2,"it's not working as it was , so much need to improve, it was the best but not anymore",its not working as it was so much need to improve it was the best but not anymore,2,2024-08-01,NEGATIVE,0.9968530535697936,Google Play Store
2,poor network,poor network,1,2024-08-01,NEGATIVE,0.9997891783714294,Google Play Store
2,not yet completely working this app. i don't know when is it will be working properly! its sad!!!,not yet completely working this app i dont know when is it will be working properly its sad,1,2024-07-31,NEGATIVE,0.9993754029273988,Google Play Store
