review,rating,date,bank,source
besat🥰,5,2025-08-19 21:47:44,BOA,Google Play
unlimited experience,5,2025-08-18 09:15:44,BOA,Google Play
"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17 06:44:58,BOA,Google Play
very nice mobile banking app my favourite,5,2025-08-16 13:58:54,BOA,Google Play
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15 14:12:02,BOA,Google Play
best apps,5,2025-08-15 14:01:49,BOA,Google Play
the worst app ever to exist in a bank history,1,2025-08-15 11:08:29,BOA,Google Play
thank you,5,2025-08-14 07:41:49,BOA,Google Play
Best mobile app in the country,5,2025-08-14 07:04:30,BOA,Google Play
not fast,2,2025-08-12 18:29:21,BOA,Google Play
keeps freezing at the front page.,1,2025-08-10 17:35:29,BOA,Google Play
very good,5,2025-11-25 13:15:43,BOA,Google Play
most of the time is not working properly,1,2025-11-25 08:23:20,BOA,Google Play
good service,5,2025-11-25 02:10:24,BOA,Google Play
not use for me,3,2025-11-23 18:23:59,BOA,Google Play
It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,1,2025-11-22 14:21:32,BOA,Google Play
waw,5,2025-11-21 06:49:18,BOA,Google Play
the lag is unbelievable when you need it the most this suks,1,2025-11-19 13:04:40,BOA,Google Play
I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,1,2025-11-18 20:28:03,BOA,Google Play
it is a good app,5,2025-11-18 09:47:47,BOA,Google Play
it is not working at all,1,2025-11-15 20:42:13,BOA,Google Play
🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,5,2025-11-15 19:29:15,BOA,Google Play
when trying to activate the app it keeps on loading on the security questions page. It has been two days,1,2025-11-13 09:57:58,BOA,Google Play
fast and simple,5,2025-11-11 03:23:24,BOA,Google Play
best of best,5,2025-11-10 19:25:19,BOA,Google Play
Worest Banking App Ever I seen. Fake App Bad Better to Leave,1,2025-11-10 19:03:40,BOA,Google Play
good,4,2025-11-10 14:46:34,BOA,Google Play
bad exprience...it is so crushed,1,2025-11-08 17:14:29,BOA,Google Play
"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",1,2025-11-08 13:11:33,BOA,Google Play
Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,5,2025-11-08 12:18:43,BOA,Google Play
best app,5,2025-11-08 11:40:22,BOA,Google Play
Best app,5,2025-11-07 21:15:06,BOA,Google Play
"Barely works, it always fails to connect",1,2025-11-07 16:33:56,BOA,Google Play
my fav app,5,2025-11-07 08:04:39,BOA,Google Play
this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,2025-11-05 12:22:49,BOA,Google Play
very nice,5,2025-11-04 17:21:49,BOA,Google Play
"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,2025-11-04 15:26:13,BOA,Google Play
I like,5,2025-11-02 16:36:02,BOA,Google Play
ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,1,2025-11-01 14:12:12,BOA,Google Play
i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,1,2025-10-30 22:18:43,BOA,Google Play
"the worst app ever,",1,2025-10-30 21:09:22,BOA,Google Play
better,5,2025-10-29 14:51:14,BOA,Google Play
"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",1,2025-10-28 20:07:21,BOA,Google Play
this app can't open? what is problem? please solve my problem?,1,2025-10-28 02:44:21,BOA,Google Play
kiyaa makonn,5,2025-10-27 22:28:55,BOA,Google Play
very very lazy app,1,2025-10-26 23:12:22,BOA,Google Play
telebirr remittance,5,2025-10-24 16:04:33,BOA,Google Play
The best bank in 🇪🇹,5,2025-10-23 20:01:50,BOA,Google Play
its good,5,2025-10-22 19:14:24,BOA,Google Play
the worst app in my financial experience.,1,2025-10-22 13:13:16,BOA,Google Play
good for mb appliciation,5,2025-10-21 17:22:18,BOA,Google Play
the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,2025-10-20 17:36:14,BOA,Google Play
try to easy network,4,2025-10-17 15:56:04,BOA,Google Play
hussen hassen umer,5,2025-10-16 20:05:56,BOA,Google Play
"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,2025-10-16 11:53:31,BOA,Google Play
an exceptional banking app.,5,2025-10-16 09:51:09,BOA,Google Play
alhamdulilah,5,2025-10-11 09:38:31,BOA,Google Play
poor,5,2025-10-11 06:59:58,BOA,Google Play
Best of best,5,2025-10-09 09:31:41,BOA,Google Play
from the last week updates the app is not working Please check the problems,1,2025-10-08 20:21:32,BOA,Google Play
It's always crushing,1,2025-10-08 10:28:55,BOA,Google Play
office branches have to improve their services please,4,2025-10-07 07:22:58,BOA,Google Play
♥️♥️,5,2025-10-05 20:45:56,BOA,Google Play
Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05 19:04:02,BOA,Google Play
it needs a timely update,5,2025-10-03 09:39:36,BOA,Google Play
"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01 22:45:17,BOA,Google Play
Like,5,2025-10-01 22:10:29,BOA,Google Play
I can't type my otp on it.,1,2025-10-01 18:42:50,BOA,Google Play
"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01 15:30:39,BOA,Google Play
jaajja,4,2025-09-30 13:13:07,BOA,Google Play
I love this bank the best experience ever.,5,2025-09-28 04:17:38,BOA,Google Play
"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25 20:41:02,BOA,Google Play
easy and fast,5,2025-09-24 04:20:04,BOA,Google Play
Great,5,2025-09-20 17:06:09,BOA,Google Play
mobile banking,5,2025-09-19 18:43:07,BOA,Google Play
very good,5,2025-09-18 20:31:44,BOA,Google Play
😎,5,2025-09-18 00:47:17,BOA,Google Play
"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17 13:50:17,BOA,Google Play
On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15 17:16:36,BOA,Google Play
since the last update i can open the app crashes a lot and omg its being very slow opening and loading,2,2025-09-15 17:14:20,BOA,Google Play
none,5,2025-09-14 21:21:53,BOA,Google Play
good,2,2025-09-13 08:42:59,BOA,Google Play
good,5,2025-09-12 11:11:17,BOA,Google Play
very good app i ever used,5,2025-09-12 08:25:40,BOA,Google Play
its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11 19:48:42,BOA,Google Play
zedo,5,2025-09-11 02:38:59,BOA,Google Play
please open my mobile app,5,2025-09-10 15:43:30,BOA,Google Play
it doesn't open,1,2025-09-10 12:38:37,BOA,Google Play
Very Good,5,2025-09-09 01:18:34,BOA,Google Play
masha alla,5,2025-09-08 01:23:30,BOA,Google Play
Best banking transaction application in Ethiopia !,5,2025-09-05 17:24:28,BOA,Google Play
السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,5,2025-09-04 18:02:58,BOA,Google Play
tamaam kamal,1,2025-09-04 01:55:34,BOA,Google Play
በጣም ሐሪፍ,5,2025-09-03 15:16:27,BOA,Google Play
great 👍,5,2025-09-02 09:11:28,BOA,Google Play
goof,4,2025-09-01 09:54:57,BOA,Google Play
absiniya banki,5,2025-08-29 18:14:45,BOA,Google Play
has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26 15:05:33,BOA,Google Play
One of the best in this business,5,2025-08-25 16:34:55,BOA,Google Play
Excellent,5,2025-08-20 20:32:23,BOA,Google Play
besat🥰,5,2025-08-19 21:47:44,BOA,Google Play
unlimited experience,5,2025-08-18 09:15:44,BOA,Google Play
"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17 06:44:58,BOA,Google Play
very nice mobile banking app my favourite,5,2025-08-16 13:58:54,BOA,Google Play
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15 14:12:02,BOA,Google Play
best apps,5,2025-08-15 14:01:49,BOA,Google Play
the worst app ever to exist in a bank history,1,2025-08-15 11:08:29,BOA,Google Play
thank you,5,2025-08-14 07:41:49,BOA,Google Play
Best mobile app in the country,5,2025-08-14 07:04:30,BOA,Google Play
not fast,2,2025-08-12 18:29:21,BOA,Google Play
keeps freezing at the front page.,1,2025-08-10 17:35:29,BOA,Google Play
very good,5,2025-11-25 13:15:43,BOA,Google Play
most of the time is not working properly,1,2025-11-25 08:23:20,BOA,Google Play
good service,5,2025-11-25 02:10:24,BOA,Google Play
not use for me,3,2025-11-23 18:23:59,BOA,Google Play
It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,1,2025-11-22 14:21:32,BOA,Google Play
waw,5,2025-11-21 06:49:18,BOA,Google Play
the lag is unbelievable when you need it the most this suks,1,2025-11-19 13:04:40,BOA,Google Play
I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,1,2025-11-18 20:28:03,BOA,Google Play
it is a good app,5,2025-11-18 09:47:47,BOA,Google Play
it is not working at all,1,2025-11-15 20:42:13,BOA,Google Play
🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,5,2025-11-15 19:29:15,BOA,Google Play
when trying to activate the app it keeps on loading on the security questions page. It has been two days,1,2025-11-13 09:57:58,BOA,Google Play
fast and simple,5,2025-11-11 03:23:24,BOA,Google Play
best of best,5,2025-11-10 19:25:19,BOA,Google Play
Worest Banking App Ever I seen. Fake App Bad Better to Leave,1,2025-11-10 19:03:40,BOA,Google Play
good,4,2025-11-10 14:46:34,BOA,Google Play
bad exprience...it is so crushed,1,2025-11-08 17:14:29,BOA,Google Play
"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",1,2025-11-08 13:11:33,BOA,Google Play
Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,5,2025-11-08 12:18:43,BOA,Google Play
best app,5,2025-11-08 11:40:22,BOA,Google Play
Best app,5,2025-11-07 21:15:06,BOA,Google Play
"Barely works, it always fails to connect",1,2025-11-07 16:33:56,BOA,Google Play
my fav app,5,2025-11-07 08:04:39,BOA,Google Play
this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,2025-11-05 12:22:49,BOA,Google Play
very nice,5,2025-11-04 17:21:49,BOA,Google Play
"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,2025-11-04 15:26:13,BOA,Google Play
I like,5,2025-11-02 16:36:02,BOA,Google Play
ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,1,2025-11-01 14:12:12,BOA,Google Play
i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,1,2025-10-30 22:18:43,BOA,Google Play
"the worst app ever,",1,2025-10-30 21:09:22,BOA,Google Play
better,5,2025-10-29 14:51:14,BOA,Google Play
"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",1,2025-10-28 20:07:21,BOA,Google Play
this app can't open? what is problem? please solve my problem?,1,2025-10-28 02:44:21,BOA,Google Play
kiyaa makonn,5,2025-10-27 22:28:55,BOA,Google Play
very very lazy app,1,2025-10-26 23:12:22,BOA,Google Play
telebirr remittance,5,2025-10-24 16:04:33,BOA,Google Play
The best bank in 🇪🇹,5,2025-10-23 20:01:50,BOA,Google Play
its good,5,2025-10-22 19:14:24,BOA,Google Play
the worst app in my financial experience.,1,2025-10-22 13:13:16,BOA,Google Play
good for mb appliciation,5,2025-10-21 17:22:18,BOA,Google Play
the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,2025-10-20 17:36:14,BOA,Google Play
try to easy network,4,2025-10-17 15:56:04,BOA,Google Play
hussen hassen umer,5,2025-10-16 20:05:56,BOA,Google Play
"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,2025-10-16 11:53:31,BOA,Google Play
an exceptional banking app.,5,2025-10-16 09:51:09,BOA,Google Play
alhamdulilah,5,2025-10-11 09:38:31,BOA,Google Play
poor,5,2025-10-11 06:59:58,BOA,Google Play
Best of best,5,2025-10-09 09:31:41,BOA,Google Play
from the last week updates the app is not working Please check the problems,1,2025-10-08 20:21:32,BOA,Google Play
It's always crushing,1,2025-10-08 10:28:55,BOA,Google Play
office branches have to improve their services please,4,2025-10-07 07:22:58,BOA,Google Play
♥️♥️,5,2025-10-05 20:45:56,BOA,Google Play
Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05 19:04:02,BOA,Google Play
it needs a timely update,5,2025-10-03 09:39:36,BOA,Google Play
"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01 22:45:17,BOA,Google Play
Like,5,2025-10-01 22:10:29,BOA,Google Play
I can't type my otp on it.,1,2025-10-01 18:42:50,BOA,Google Play
"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01 15:30:39,BOA,Google Play
jaajja,4,2025-09-30 13:13:07,BOA,Google Play
I love this bank the best experience ever.,5,2025-09-28 04:17:38,BOA,Google Play
"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25 20:41:02,BOA,Google Play
easy and fast,5,2025-09-24 04:20:04,BOA,Google Play
Great,5,2025-09-20 17:06:09,BOA,Google Play
mobile banking,5,2025-09-19 18:43:07,BOA,Google Play
very good,5,2025-09-18 20:31:44,BOA,Google Play
😎,5,2025-09-18 00:47:17,BOA,Google Play
"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17 13:50:17,BOA,Google Play
On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15 17:16:36,BOA,Google Play
since the last update i can open the app crashes a lot and omg its being very slow opening and loading,2,2025-09-15 17:14:20,BOA,Google Play
none,5,2025-09-14 21:21:53,BOA,Google Play
good,2,2025-09-13 08:42:59,BOA,Google Play
good,5,2025-09-12 11:11:17,BOA,Google Play
very good app i ever used,5,2025-09-12 08:25:40,BOA,Google Play
its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11 19:48:42,BOA,Google Play
zedo,5,2025-09-11 02:38:59,BOA,Google Play
please open my mobile app,5,2025-09-10 15:43:30,BOA,Google Play
it doesn't open,1,2025-09-10 12:38:37,BOA,Google Play
Very Good,5,2025-09-09 01:18:34,BOA,Google Play
masha alla,5,2025-09-08 01:23:30,BOA,Google Play
Best banking transaction application in Ethiopia !,5,2025-09-05 17:24:28,BOA,Google Play
السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,5,2025-09-04 18:02:58,BOA,Google Play
tamaam kamal,1,2025-09-04 01:55:34,BOA,Google Play
በጣም ሐሪፍ,5,2025-09-03 15:16:27,BOA,Google Play
great 👍,5,2025-09-02 09:11:28,BOA,Google Play
goof,4,2025-09-01 09:54:57,BOA,Google Play
absiniya banki,5,2025-08-29 18:14:45,BOA,Google Play
has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26 15:05:33,BOA,Google Play
One of the best in this business,5,2025-08-25 16:34:55,BOA,Google Play
Excellent,5,2025-08-20 20:32:23,BOA,Google Play
besat🥰,5,2025-08-19 21:47:44,BOA,Google Play
unlimited experience,5,2025-08-18 09:15:44,BOA,Google Play
"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17 06:44:58,BOA,Google Play
very nice mobile banking app my favourite,5,2025-08-16 13:58:54,BOA,Google Play
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15 14:12:02,BOA,Google Play
best apps,5,2025-08-15 14:01:49,BOA,Google Play
the worst app ever to exist in a bank history,1,2025-08-15 11:08:29,BOA,Google Play
thank you,5,2025-08-14 07:41:49,BOA,Google Play
Best mobile app in the country,5,2025-08-14 07:04:30,BOA,Google Play
not fast,2,2025-08-12 18:29:21,BOA,Google Play
keeps freezing at the front page.,1,2025-08-10 17:35:29,BOA,Google Play
very good,5,2025-11-25 13:15:43,BOA,Google Play
most of the time is not working properly,1,2025-11-25 08:23:20,BOA,Google Play
good service,5,2025-11-25 02:10:24,BOA,Google Play
not use for me,3,2025-11-23 18:23:59,BOA,Google Play
It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,1,2025-11-22 14:21:32,BOA,Google Play
waw,5,2025-11-21 06:49:18,BOA,Google Play
the lag is unbelievable when you need it the most this suks,1,2025-11-19 13:04:40,BOA,Google Play
I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,1,2025-11-18 20:28:03,BOA,Google Play
it is a good app,5,2025-11-18 09:47:47,BOA,Google Play
it is not working at all,1,2025-11-15 20:42:13,BOA,Google Play
🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,5,2025-11-15 19:29:15,BOA,Google Play
when trying to activate the app it keeps on loading on the security questions page. It has been two days,1,2025-11-13 09:57:58,BOA,Google Play
fast and simple,5,2025-11-11 03:23:24,BOA,Google Play
best of best,5,2025-11-10 19:25:19,BOA,Google Play
Worest Banking App Ever I seen. Fake App Bad Better to Leave,1,2025-11-10 19:03:40,BOA,Google Play
good,4,2025-11-10 14:46:34,BOA,Google Play
bad exprience...it is so crushed,1,2025-11-08 17:14:29,BOA,Google Play
"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",1,2025-11-08 13:11:33,BOA,Google Play
Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,5,2025-11-08 12:18:43,BOA,Google Play
best app,5,2025-11-08 11:40:22,BOA,Google Play
Best app,5,2025-11-07 21:15:06,BOA,Google Play
"Barely works, it always fails to connect",1,2025-11-07 16:33:56,BOA,Google Play
my fav app,5,2025-11-07 08:04:39,BOA,Google Play
this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,2025-11-05 12:22:49,BOA,Google Play
very nice,5,2025-11-04 17:21:49,BOA,Google Play
"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,2025-11-04 15:26:13,BOA,Google Play
I like,5,2025-11-02 16:36:02,BOA,Google Play
ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,1,2025-11-01 14:12:12,BOA,Google Play
i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,1,2025-10-30 22:18:43,BOA,Google Play
"the worst app ever,",1,2025-10-30 21:09:22,BOA,Google Play
better,5,2025-10-29 14:51:14,BOA,Google Play
"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",1,2025-10-28 20:07:21,BOA,Google Play
this app can't open? what is problem? please solve my problem?,1,2025-10-28 02:44:21,BOA,Google Play
kiyaa makonn,5,2025-10-27 22:28:55,BOA,Google Play
very very lazy app,1,2025-10-26 23:12:22,BOA,Google Play
telebirr remittance,5,2025-10-24 16:04:33,BOA,Google Play
The best bank in 🇪🇹,5,2025-10-23 20:01:50,BOA,Google Play
its good,5,2025-10-22 19:14:24,BOA,Google Play
the worst app in my financial experience.,1,2025-10-22 13:13:16,BOA,Google Play
good for mb appliciation,5,2025-10-21 17:22:18,BOA,Google Play
the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,2025-10-20 17:36:14,BOA,Google Play
try to easy network,4,2025-10-17 15:56:04,BOA,Google Play
hussen hassen umer,5,2025-10-16 20:05:56,BOA,Google Play
"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,2025-10-16 11:53:31,BOA,Google Play
an exceptional banking app.,5,2025-10-16 09:51:09,BOA,Google Play
alhamdulilah,5,2025-10-11 09:38:31,BOA,Google Play
poor,5,2025-10-11 06:59:58,BOA,Google Play
Best of best,5,2025-10-09 09:31:41,BOA,Google Play
from the last week updates the app is not working Please check the problems,1,2025-10-08 20:21:32,BOA,Google Play
It's always crushing,1,2025-10-08 10:28:55,BOA,Google Play
office branches have to improve their services please,4,2025-10-07 07:22:58,BOA,Google Play
♥️♥️,5,2025-10-05 20:45:56,BOA,Google Play
Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05 19:04:02,BOA,Google Play
it needs a timely update,5,2025-10-03 09:39:36,BOA,Google Play
"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01 22:45:17,BOA,Google Play
Like,5,2025-10-01 22:10:29,BOA,Google Play
I can't type my otp on it.,1,2025-10-01 18:42:50,BOA,Google Play
"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01 15:30:39,BOA,Google Play
jaajja,4,2025-09-30 13:13:07,BOA,Google Play
I love this bank the best experience ever.,5,2025-09-28 04:17:38,BOA,Google Play
"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25 20:41:02,BOA,Google Play
easy and fast,5,2025-09-24 04:20:04,BOA,Google Play
Great,5,2025-09-20 17:06:09,BOA,Google Play
mobile banking,5,2025-09-19 18:43:07,BOA,Google Play
very good,5,2025-09-18 20:31:44,BOA,Google Play
😎,5,2025-09-18 00:47:17,BOA,Google Play
"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17 13:50:17,BOA,Google Play
On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15 17:16:36,BOA,Google Play
since the last update i can open the app crashes a lot and omg its being very slow opening and loading,2,2025-09-15 17:14:20,BOA,Google Play
none,5,2025-09-14 21:21:53,BOA,Google Play
good,2,2025-09-13 08:42:59,BOA,Google Play
good,5,2025-09-12 11:11:17,BOA,Google Play
very good app i ever used,5,2025-09-12 08:25:40,BOA,Google Play
its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11 19:48:42,BOA,Google Play
zedo,5,2025-09-11 02:38:59,BOA,Google Play
please open my mobile app,5,2025-09-10 15:43:30,BOA,Google Play
it doesn't open,1,2025-09-10 12:38:37,BOA,Google Play
Very Good,5,2025-09-09 01:18:34,BOA,Google Play
masha alla,5,2025-09-08 01:23:30,BOA,Google Play
Best banking transaction application in Ethiopia !,5,2025-09-05 17:24:28,BOA,Google Play
السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,5,2025-09-04 18:02:58,BOA,Google Play
tamaam kamal,1,2025-09-04 01:55:34,BOA,Google Play
በጣም ሐሪፍ,5,2025-09-03 15:16:27,BOA,Google Play
great 👍,5,2025-09-02 09:11:28,BOA,Google Play
goof,4,2025-09-01 09:54:57,BOA,Google Play
absiniya banki,5,2025-08-29 18:14:45,BOA,Google Play
has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26 15:05:33,BOA,Google Play
One of the best in this business,5,2025-08-25 16:34:55,BOA,Google Play
Excellent,5,2025-08-20 20:32:23,BOA,Google Play
besat🥰,5,2025-08-19 21:47:44,BOA,Google Play
unlimited experience,5,2025-08-18 09:15:44,BOA,Google Play
"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17 06:44:58,BOA,Google Play
very nice mobile banking app my favourite,5,2025-08-16 13:58:54,BOA,Google Play
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15 14:12:02,BOA,Google Play
best apps,5,2025-08-15 14:01:49,BOA,Google Play
the worst app ever to exist in a bank history,1,2025-08-15 11:08:29,BOA,Google Play
thank you,5,2025-08-14 07:41:49,BOA,Google Play
Best mobile app in the country,5,2025-08-14 07:04:30,BOA,Google Play
not fast,2,2025-08-12 18:29:21,BOA,Google Play
keeps freezing at the front page.,1,2025-08-10 17:35:29,BOA,Google Play
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25 17:03:10,Dashen,Google Play
Exceptional Product.,5,2025-11-23 11:49:24,Dashen,Google Play
very easy app,3,2025-11-23 08:37:38,Dashen,Google Play
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19 20:51:58,Dashen,Google Play
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18 22:05:15,Dashen,Google Play
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18 15:03:30,Dashen,Google Play
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18 13:26:04,Dashen,Google Play
